spoofed,GGA_gps_qi,GGA_sat_num,GGA_hdop,GGA_antenna_alt,GGA_geoidal_sep,GGA_age_of_diff_gps_data,GGA_diff_ref_station_id,GPGSV_sat_in_view,GPGSV_prn_0,GPGSV_elevation_0,GPGSV_azimuth_0,GPGSV_snr_0,GPGSV_prn_1,GPGSV_elevation_1,GPGSV_azimuth_1,GPGSV_snr_1,GPGSV_prn_2,GPGSV_elevation_2,GPGSV_azimuth_2,GPGSV_snr_2,GPGSV_prn_3,GPGSV_elevation_3,GPGSV_azimuth_3,GPGSV_snr_3,GPGSV_prn_4,GPGSV_elevation_4,GPGSV_azimuth_4,GPGSV_snr_4,GPGSV_prn_5,GPGSV_elevation_5,GPGSV_azimuth_5,GPGSV_snr_5,GPGSV_prn_6,GPGSV_elevation_6,GPGSV_azimuth_6,GPGSV_snr_6,GPGSV_prn_7,GPGSV_elevation_7,GPGSV_azimuth_7,GPGSV_snr_7,GPGSV_prn_8,GPGSV_elevation_8,GPGSV_azimuth_8,GPGSV_snr_8,GPGSV_prn_9,GPGSV_elevation_9,GPGSV_azimuth_9,GPGSV_snr_9,GPGSV_prn_10,GPGSV_elevation_10,GPGSV_azimuth_10,GPGSV_snr_10,GPGSV_prn_11,GPGSV_elevation_11,GPGSV_azimuth_11,GPGSV_snr_11,GPGSV_prn_12,GPGSV_elevation_12,GPGSV_azimuth_12,GPGSV_snr_12,GPGSV_prn_13,GPGSV_elevation_13,GPGSV_azimuth_13,GPGSV_snr_13,GPGSV_prn_14,GPGSV_elevation_14,GPGSV_azimuth_14,GPGSV_snr_14,GPGSV_prn_15,GPGSV_elevation_15,GPGSV_azimuth_15,GPGSV_snr_15,GLGSV_sat_in_view,GLGSV_prn_0,GLGSV_elevation_0,GLGSV_azimuth_0,GLGSV_snr_0,GLGSV_prn_1,GLGSV_elevation_1,GLGSV_azimuth_1,GLGSV_snr_1,GLGSV_prn_2,GLGSV_elevation_2,GLGSV_azimuth_2,GLGSV_snr_2,GLGSV_prn_3,GLGSV_elevation_3,GLGSV_azimuth_3,GLGSV_snr_3,GLGSV_prn_4,GLGSV_elevation_4,GLGSV_azimuth_4,GLGSV_snr_4,GLGSV_prn_5,GLGSV_elevation_5,GLGSV_azimuth_5,GLGSV_snr_5,GLGSV_prn_6,GLGSV_elevation_6,GLGSV_azimuth_6,GLGSV_snr_6,GLGSV_prn_7,GLGSV_elevation_7,GLGSV_azimuth_7,GLGSV_snr_7,GLGSV_prn_8,GLGSV_elevation_8,GLGSV_azimuth_8,GLGSV_snr_8,GLGSV_prn_9,GLGSV_elevation_9,GLGSV_azimuth_9,GLGSV_snr_9,GLGSV_prn_10,GLGSV_elevation_10,GLGSV_azimuth_10,GLGSV_snr_10,GLGSV_prn_11,GLGSV_elevation_11,GLGSV_azimuth_11,GLGSV_snr_11,GPGSA_mode1,GPGSA_mode2,GPGSA_sat_used_0,GPGSA_sat_used_1,GPGSA_sat_used_2,GPGSA_sat_used_3,GPGSA_sat_used_4,GPGSA_sat_used_5,GPGSA_sat_used_6,GPGSA_sat_used_7,GPGSA_sat_used_8,GPGSA_sat_used_9,GPGSA_sat_used_10,GPGSA_sat_used_11,GPGSA_pdop,GPGSA_hdop,GPGSA_vdop,GNGSA0_mode1,GNGSA0_mode2,GNGSA0_sat_used_0,GNGSA0_sat_used_1,GNGSA0_sat_used_2,GNGSA0_sat_used_3,GNGSA0_sat_used_4,GNGSA0_sat_used_5,GNGSA0_sat_used_6,GNGSA0_sat_used_7,GNGSA0_sat_used_8,GNGSA0_sat_used_9,GNGSA0_sat_used_10,GNGSA0_sat_used_11,GNGSA0_pdop,GNGSA0_hdop,GNGSA0_vdop,GNGSA1_mode1,GNGSA1_mode2,GNGSA1_sat_used_0,GNGSA1_sat_used_1,GNGSA1_sat_used_2,GNGSA1_sat_used_3,GNGSA1_sat_used_4,GNGSA1_sat_used_5,GNGSA1_sat_used_6,GNGSA1_sat_used_7,GNGSA1_sat_used_8,GNGSA1_sat_used_9,GNGSA1_sat_used_10,GNGSA1_sat_used_11,GNGSA1_pdop,GNGSA1_hdop,GNGSA1_vdop,RMC_status,RMC_speed,RMC_course,RMC_mode
0,1,19,0.3,40.0,45.0,-1,-1,11,09,77,342,38,23,54,053,38,06,54,271,32,07,48,176,38,02,28,310,34,03,26,113,33,30,18,196,35,16,11,073,39,26,09,048,34,22,08,119,18,19,06,239,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,39,79,47,091,37,70,40,309,26,85,35,277,30,80,26,156,31,78,22,033,36,84,18,218,30,86,15,334,37,68,14,085,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.3,0.8,1.1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.3,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.8,1.1,A,002.3,061.4,A
1,1,18,0.3,40.0,45.0,-1,-1,11,09,77,342,38,23,54,053,38,06,54,271,32,07,48,176,37,02,28,310,34,03,26,113,32,30,18,196,34,16,11,073,38,26,09,048,33,22,08,119,-1,19,06,239,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,39,79,47,091,37,70,40,309,26,85,35,277,30,80,26,156,31,78,22,033,36,84,18,218,30,86,15,334,36,68,14,085,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,23,26,30,-1,-1,1.5,0.9,1.2,A,3,02,03,06,07,09,16,19,23,26,30,-1,-1,1.5,0.9,1.2,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.5,0.9,1.2,A,002.3,056.6,A
1,1,19,0.3,39.9,45.0,-1,-1,11,09,77,342,37,06,54,271,32,23,53,053,38,07,48,176,37,02,28,310,33,03,26,113,32,30,18,196,34,16,11,073,38,26,09,048,33,22,08,119,19,19,06,239,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,38,79,47,091,37,70,40,309,26,85,35,277,30,80,26,156,30,78,22,033,36,84,18,218,29,86,15,334,36,68,14,085,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.4,0.8,1.1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.4,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.8,1.1,A,002.3,045.8,A
1,1,19,0.3,39.9,45.0,-1,-1,11,09,77,342,37,06,54,271,32,23,53,053,38,07,48,176,37,02,28,310,33,03,26,113,31,30,18,196,33,16,11,073,38,26,09,048,32,22,08,119,19,19,06,239,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,38,79,47,091,36,70,40,309,26,85,35,277,29,80,26,156,30,78,22,033,36,84,18,218,29,86,15,334,36,68,14,085,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.3,0.8,1.1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.3,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.8,1.1,A,002.3,055.4,A
1,1,19,0.3,39.9,45.0,-1,-1,11,09,77,342,37,06,54,271,32,23,53,053,38,07,48,176,37,02,28,310,33,03,26,113,30,30,18,196,32,16,11,073,37,26,09,048,31,22,08,119,19,19,06,239,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,38,79,47,091,36,70,40,309,30,85,35,277,29,80,26,156,30,78,22,033,36,84,18,218,29,86,15,334,36,68,14,085,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.3,0.8,1.1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.3,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.8,1.1,A,002.3,069.4,A
1,1,18,0.3,39.9,45.0,-1,-1,11,09,77,342,37,06,54,271,32,23,53,053,38,07,48,176,36,02,28,310,33,03,26,113,29,30,18,196,32,16,11,073,37,26,09,048,30,22,08,119,18,19,06,239,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,38,79,47,091,35,70,40,309,29,85,35,277,29,80,26,156,30,78,22,033,35,84,18,218,28,86,15,334,35,68,14,085,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,23,26,30,-1,-1,1.3,0.8,1.1,A,3,02,03,06,07,09,16,19,23,26,30,-1,-1,1.3,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.8,1.1,A,002.3,075.0,A
1,1,18,0.3,39.9,45.0,-1,-1,11,09,77,342,38,06,54,271,31,23,53,053,38,07,48,176,36,02,28,310,35,03,26,113,29,30,18,196,31,16,11,073,37,26,09,048,29,22,08,119,17,19,06,239,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,38,79,47,091,35,70,40,309,29,85,35,277,29,80,26,156,29,78,22,033,35,84,18,218,27,86,15,334,35,68,14,085,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,23,26,30,-1,-1,1.4,0.7,1.2,A,3,02,03,06,07,09,16,19,23,26,30,-1,-1,1.4,0.7,1.2,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.7,1.2,A,002.3,064.4,A
1,1,19,0.3,40.0,45.0,-1,-1,11,09,77,342,38,06,54,271,32,23,53,053,37,07,48,176,36,02,28,310,35,03,26,113,29,30,18,196,31,16,11,073,36,26,09,048,29,22,08,119,17,19,06,239,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,38,79,47,091,35,70,40,309,28,85,35,277,29,80,26,156,29,78,22,033,34,84,18,218,27,86,15,334,35,68,14,085,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.4,0.8,1.1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.4,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.8,1.1,A,002.3,067.2,A
0,1,19,0.3,40.0,45.0,-1,-1,11,09,77,342,38,06,54,271,32,23,53,053,37,07,48,176,37,02,28,310,35,03,26,113,28,30,18,196,30,16,11,073,36,26,09,048,28,22,08,119,22,19,06,239,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,38,79,47,091,36,70,40,309,29,85,35,277,29,80,26,156,28,78,22,033,34,84,18,218,27,86,15,334,35,68,14,085,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.4,0.8,1.2,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.4,0.8,1.2,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.8,1.2,A,002.2,070.2,A
0,1,19,0.3,40.0,45.0,-1,-1,11,09,77,342,37,06,54,271,33,23,53,053,38,07,48,176,37,02,28,310,35,03,26,113,28,30,18,196,30,16,11,073,36,26,09,048,27,22,08,119,22,19,06,239,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,38,79,47,091,36,70,40,309,28,85,35,277,29,80,26,156,27,78,22,033,34,84,18,218,26,86,15,334,34,68,14,085,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.4,0.8,1.2,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.4,0.8,1.2,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.8,1.2,A,002.2,073.2,A
1,1,19,0.3,40.0,45.0,-1,-1,11,09,77,342,37,06,54,271,33,23,53,053,38,07,48,176,36,02,28,310,34,03,26,113,29,30,18,196,30,16,11,073,36,26,09,048,27,22,08,119,22,19,06,239,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,38,79,47,091,36,70,41,309,28,85,35,277,29,80,26,156,26,78,22,033,33,84,18,218,26,86,15,334,34,68,14,085,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.4,0.8,1.1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.4,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.8,1.1,A,002.2,075.7,A
1,1,18,0.3,40.0,45.0,-1,-1,11,09,77,342,37,06,54,271,33,23,53,053,37,07,48,176,36,02,28,310,34,03,26,113,31,30,18,196,29,16,11,073,37,26,09,048,26,22,08,119,-1,19,06,239,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,38,79,47,091,35,70,41,309,27,85,35,277,29,80,26,156,26,78,22,033,33,84,18,218,26,86,15,334,34,68,14,085,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,23,26,30,-1,-1,1.3,0.8,1.1,A,3,02,03,06,07,09,16,19,23,26,30,-1,-1,1.3,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.8,1.1,A,002.2,090.5,A
1,1,19,0.3,40.0,45.0,-1,-1,11,09,77,342,37,06,54,271,32,23,53,053,37,07,48,176,35,02,28,310,34,03,26,113,38,30,18,196,29,16,11,073,37,26,09,048,26,22,08,119,21,19,06,239,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,37,79,47,091,38,70,41,309,27,85,35,277,29,80,26,156,27,78,22,033,33,84,18,218,25,86,15,334,34,68,14,085,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.4,0.8,1.2,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.4,0.8,1.2,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.8,1.2,A,002.2,091.7,A
1,1,19,0.3,40.0,45.0,-1,-1,11,09,77,342,37,06,54,270,32,23,53,053,37,07,48,176,35,02,28,310,34,03,26,113,39,30,18,196,28,16,11,073,38,26,09,048,26,22,08,119,22,19,06,239,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,36,79,47,091,37,70,41,309,27,85,35,277,29,80,26,156,27,78,22,033,33,84,18,218,25,86,15,334,34,68,14,085,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.4,0.8,1.1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.4,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.8,1.1,A,002.1,104.2,A
0,1,19,0.3,40.0,45.0,-1,-1,11,09,77,342,37,06,54,270,31,23,53,053,37,07,48,176,35,02,28,310,34,03,26,113,39,30,18,196,28,16,11,073,38,26,09,048,25,22,08,119,22,19,06,239,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,36,79,47,091,37,70,41,309,26,85,35,277,29,80,26,156,26,78,22,033,34,84,18,218,25,86,15,334,33,68,14,085,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.5,0.9,1.2,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.5,0.9,1.2,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.5,0.9,1.2,A,002.1,062.1,A
0,1,19,0.3,40.0,45.0,-1,-1,11,09,77,342,36,06,54,270,31,23,53,053,36,07,48,176,35,02,28,310,33,03,26,113,39,30,18,196,27,16,11,073,38,26,09,048,25,22,08,119,22,19,06,239,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,36,79,47,091,37,70,41,309,26,85,35,277,29,80,26,156,26,78,22,033,35,84,18,218,24,86,15,334,33,68,14,085,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.5,0.9,1.2,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.5,0.9,1.2,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.5,0.9,1.2,A,002.1,062.0,A
0,1,19,0.3,40.0,45.0,-1,-1,11,09,77,342,36,06,54,270,31,23,53,053,36,07,48,176,34,02,28,310,33,03,26,113,38,30,18,196,27,16,11,073,38,26,09,048,24,22,08,119,22,19,06,239,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,37,79,47,091,37,70,41,309,26,85,35,277,29,80,26,156,26,78,22,033,35,84,18,218,24,86,15,334,34,68,14,085,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.3,0.7,1.1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.3,0.7,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.3,0.7,1.1,A,002.1,065.3,A
0,1,19,0.3,40.1,45.0,-1,-1,11,09,77,342,36,06,54,270,30,23,53,053,36,07,48,176,34,02,28,310,33,03,26,113,39,30,18,196,27,16,11,073,38,26,09,048,25,22,08,119,21,19,06,239,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,37,79,47,091,37,70,41,309,26,85,35,277,29,80,26,156,25,78,22,033,35,84,18,218,24,86,15,334,34,68,14,085,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.4,0.8,1.1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.4,0.8,1.1,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.4,0.8,1.1,A,002.1,071.7,A
1,1,19,0.3,40.1,45.0,-1,-1,11,09,77,342,38,06,54,270,30,23,53,053,38,07,48,176,34,02,28,310,33,03,26,113,39,30,18,196,27,16,11,073,38,26,09,048,25,22,08,119,21,19,06,239,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,37,79,47,091,37,70,41,309,26,85,35,277,29,80,26,156,26,78,22,033,35,84,18,218,24,86,15,334,33,68,14,085,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.6,0.9,1.3,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.6,0.9,1.3,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.6,0.9,1.3,A,002.1,102.6,A
1,1,19,0.3,40.1,45.0,-1,-1,11,09,77,342,39,06,54,270,30,23,53,053,39,07,48,176,33,02,28,310,33,03,26,113,40,30,18,196,29,16,11,073,38,26,09,048,25,22,08,119,21,19,06,239,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,38,79,47,091,37,70,41,309,28,85,35,277,29,80,26,156,29,78,22,033,35,84,18,218,28,86,15,334,33,68,14,085,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.5,0.8,1.3,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.5,0.8,1.3,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.5,0.8,1.3,A,002.1,095.7,A
1,1,19,0.3,40.2,45.0,-1,-1,11,09,77,342,38,06,54,270,30,23,53,053,39,07,48,176,36,02,28,310,33,03,26,113,40,30,18,196,29,16,11,073,38,26,09,048,25,22,08,119,20,19,06,239,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,38,79,47,091,37,70,41,309,28,85,35,277,29,80,26,156,31,78,22,033,34,84,18,218,28,86,15,334,33,68,14,085,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.5,0.8,1.3,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.5,0.8,1.3,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.5,0.8,1.3,A,002.1,056.3,A
1,1,19,0.3,40.2,45.0,-1,-1,11,09,77,342,38,06,54,270,30,23,53,053,39,07,48,176,37,02,28,310,33,03,26,113,40,30,18,196,31,16,11,073,38,26,09,048,24,22,08,119,20,19,06,239,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,045,38,79,47,091,37,70,41,309,27,85,35,277,28,80,26,156,31,78,22,033,34,84,18,218,27,86,15,334,33,68,14,085,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.5,0.8,1.3,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.5,0.8,1.3,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.5,0.8,1.3,A,002.0,056.8,A
0,1,18,0.3,40.2,45.0,-1,-1,11,09,77,342,38,06,54,270,30,23,53,053,38,07,48,176,37,02,28,310,33,03,26,113,40,30,18,196,34,16,11,073,38,26,09,048,24,22,08,119,20,19,06,239,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,046,37,79,47,091,37,70,41,309,27,85,35,277,28,80,26,156,30,78,22,033,33,84,18,218,27,86,15,334,33,68,14,085,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,22,23,26,30,-1,-1,1.6,0.8,1.4,A,3,02,03,06,07,09,16,22,23,26,30,-1,-1,1.6,0.8,1.4,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.6,0.8,1.4,A,002.0,052.5,A
0,1,19,0.3,40.2,45.0,-1,-1,11,09,77,342,38,06,54,270,29,23,53,053,38,07,48,176,37,02,28,310,32,03,26,113,39,30,18,196,35,16,11,073,37,26,09,048,25,22,08,119,20,19,06,239,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,046,37,79,47,091,36,70,41,309,26,85,35,277,28,80,26,156,30,78,22,033,33,84,18,218,27,86,15,334,33,68,14,085,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.7,0.9,1.5,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.7,0.9,1.5,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.7,0.9,1.5,A,002.0,049.9,A
1,1,18,0.3,40.2,45.0,-1,-1,11,09,77,342,37,06,54,270,29,23,53,053,38,07,48,176,37,02,28,310,32,03,26,113,39,30,18,196,35,16,11,073,37,26,09,048,24,22,08,119,20,19,06,239,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,046,37,79,47,091,36,70,41,309,26,85,35,277,28,80,26,156,30,78,22,033,33,84,18,218,27,86,15,334,33,68,14,085,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,22,23,26,30,-1,-1,1.7,0.9,1.4,A,3,02,03,06,07,09,16,22,23,26,30,-1,-1,1.7,0.9,1.4,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.7,0.9,1.4,A,002.0,054.1,A
0,1,19,0.3,40.2,45.0,-1,-1,11,09,77,342,37,06,54,270,29,23,53,053,38,07,48,176,37,02,28,310,31,03,26,113,39,30,18,196,35,16,11,073,36,26,09,048,23,22,07,119,19,19,06,239,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,046,37,79,47,091,36,70,41,309,26,85,35,277,27,80,26,156,29,78,22,033,32,84,18,218,27,86,15,334,32,68,14,085,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.5,0.8,1.3,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.5,0.8,1.3,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.5,0.8,1.3,A,002.0,059.4,A
0,1,19,0.3,40.3,45.0,-1,-1,11,09,77,342,37,06,54,270,29,23,53,053,38,07,48,176,37,02,28,310,31,03,26,113,38,30,18,196,37,16,11,073,36,26,09,048,23,22,07,119,19,19,06,239,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,046,37,79,47,091,36,70,41,309,25,85,35,277,27,80,26,156,29,78,22,033,32,84,18,218,27,86,15,334,33,68,14,085,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.7,0.9,1.5,A,3,02,03,06,07,09,16,19,22,23,26,30,-1,1.7,0.9,1.5,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.7,0.9,1.5,A,002.1,066.5,A
1,1,18,0.3,40.3,45.0,-1,-1,11,09,77,343,37,06,54,270,29,23,53,053,38,07,48,176,37,02,28,310,31,03,26,113,38,30,18,196,37,16,11,073,36,26,09,048,24,22,07,119,19,19,06,239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,54,046,37,79,47,091,36,70,41,309,25,85,35,277,27,80,26,156,29,78,22,033,32,84,18,218,27,86,15,334,34,68,14,085,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,02,03,06,07,09,16,22,23,26,30,-1,-1,1.7,0.9,1.4,A,3,02,03,06,07,09,16,22,23,26,30,-1,-1,1.7,0.9,1.4,A,3,68,69,70,79,80,84,85,86,-1,-1,-1,-1,1.7,0.9,1.4,A,002.1,064.5,A
